DCOM,"Dime Community Bancshares Inc (DCOM) Prices, Dividends, Splits and Trading Volume"
DIN,"DineEquity Inc (DIN) Prices, Dividends, Splits and Trading Volume"
DIOD,"Diodes Incorporated (DIOD) Prices, Dividends, Splits and Trading Volume"
DISCK,"Discovery Communications Inc. (DISCK) Prices, Dividends, Splits and Trading Volume"
DISH,"DISH Network Corporation (DISH) Prices, Dividends, Splits and Trading Volume"
BAGR,"Diversified Restaurant Holdings Inc. (BAGR) Prices, Dividends, Splits and Trading Volume"
DXYN,"Dixie Group Inc. (DXYN) Prices, Dividends, Splits and Trading Volume"
DLB,"Dolby Laboratories Inc (DLB) Prices, Dividends, Splits and Trading Volume"
DPZ,"Dominos Pizza Inc. (DPZ) Prices, Dividends, Splits and Trading Volume"
UFS,"Domtar Corp (UFS) Prices, Dividends, Splits and Trading Volume"
DCI,"Donaldson Co. Inc. (DCI) Prices, Dividends, Splits and Trading Volume"
DGICA,"Donegal Group Inc. (DGICA) Prices, Dividends, Splits and Trading Volume"
DRL,"Doral Financial Corp. (DRL) Prices, Dividends, Splits and Trading Volume"
DORM,"Dorman Products Inc. (DORM) Prices, Dividends, Splits and Trading Volume"
HILL,"Dot Hill Systems Corp. (HILL) Prices, Dividends, Splits and Trading Volume"
PLOW,"Douglas Dynamics (PLOW) Prices, Dividends, Splits and Trading Volume"
DRC,"Dresser-Rand Group Inc (DRC) Prices, Dividends, Splits and Trading Volume"
DWA,"Dreamworks Animation SKG Inc. (DWA) Prices, Dividends, Splits and Trading Volume"
DRQ,"Dril-Quip Inc. (DRQ) Prices, Dividends, Splits and Trading Volume"
DW,"Drew Industries Inc. (DW) Prices, Dividends, Splits and Trading Volume"
DSPG,"DSP Group Inc. (DSPG) Prices, Dividends, Splits and Trading Volume"
DST,"DST Systems Inc. (DE) (DST) Prices, Dividends, Splits and Trading Volume"
DSW,"DSW Inc (DSW) Prices, Dividends, Splits and Trading Volume"
DTSI,"DTS Inc. (DTSI) Prices, Dividends, Splits and Trading Volume"
DCO,"Ducommun Inc. (DCO) Prices, Dividends, Splits and Trading Volume"
DNKN,"Dunkin' Brands Group Inc. (DNKN) Prices, Dividends, Splits and Trading Volume"
DRTX,"Durata Therapeutics Inc (DRTX) Prices, Dividends, Splits and Trading Volume"
DXPE,"DXP Enterprises Inc. (DXPE) Prices, Dividends, Splits and Trading Volume"
DYAX,"Dyax Corp. (DYAX) Prices, Dividends, Splits and Trading Volume"
DY,"Dycom Industries Inc. (DY) Prices, Dividends, Splits and Trading Volume"
BOOM,"Dynamic Materials Corp. (BOOM) Prices, Dividends, Splits and Trading Volume"
DVAX,"Dynavax Technologies Corp (DVAX) Prices, Dividends, Splits and Trading Volume"
DYN,"Dynegy Inc (DYN) Prices, Dividends, Splits and Trading Volume"
EDIG,"E-Digital Corporation (EDIG) Prices, Dividends, Splits and Trading Volume"
EOPN,"E2open Inc. (EOPN) Prices, Dividends, Splits and Trading Volume"
EGBN,"Eagle Bancorp Inc. (EGBN) Prices, Dividends, Splits and Trading Volume"
EXP,"Eagle Materials Inc (EXP) Prices, Dividends, Splits and Trading Volume"
ELNK,"EarthLink Holdings Corp (ELNK) Prices, Dividends, Splits and Trading Volume"
EWBC,"East West Bancorp Inc (EWBC) Prices, Dividends, Splits and Trading Volume"
KODK,"Eastman Kodak Co. (KODK) Prices, Dividends, Splits and Trading Volume"
EV,"Eaton Vance Corp (EV) Prices, Dividends, Splits and Trading Volume"
EBIX,"Ebix Inc (EBIX) Prices, Dividends, Splits and Trading Volume"
ECHO,"Echo Global Logistics Inc. (ECHO) Prices, Dividends, Splits and Trading Volume"
SATS,"EchoStar  Corporation (SATS) Prices, Dividends, Splits and Trading Volume"
EDMC,"Education Management Corp (EDMC) Prices, Dividends, Splits and Trading Volume"
EGAN,"eGain Corporation (EGAN) Prices, Dividends, Splits and Trading Volume"
EGLT,"Egalet Corp (EGLT) Prices, Dividends, Splits and Trading Volume"
EHTH,"eHealth Inc. (EHTH) Prices, Dividends, Splits and Trading Volume"
BAGL,"Einstein Noah Restaurant Group Inc (BAGL) Prices, Dividends, Splits and Trading Volume"
EE,"El Paso Electric Company (EE) Prices, Dividends, Splits and Trading Volume"
ELRC,"Electro Rent Corp. (ELRC) Prices, Dividends, Splits and Trading Volume"
ESIO,"Electro Scientific Industries Inc. (ESIO) Prices, Dividends, Splits and Trading Volume"
EFII,"Electronics for Imaging Inc. (EFII) Prices, Dividends, Splits and Trading Volume"
EBIO,"Eleven Biotherapeutics Inc (EBIO) Prices, Dividends, Splits and Trading Volume"
RDEN,"Elizabeth Arden Inc. (RDEN) Prices, Dividends, Splits and Trading Volume"
ELLI,"Ellie Mae (ELLI) Prices, Dividends, Splits and Trading Volume"
EMCI,"EMC Insurance Group Inc. (EMCI) Prices, Dividends, Splits and Trading Volume"
EME,"EMCOR Group Inc. (EME) Prices, Dividends, Splits and Trading Volume"
EOX,"Emerald Oil Inc (EOX) Prices, Dividends, Splits and Trading Volume"
EBS,"Emergent Biosolutions (EBS) Prices, Dividends, Splits and Trading Volume"
ESC,"Emeritus Corporation (ESC) Prices, Dividends, Splits and Trading Volume"
EDE,"Empire District Electric Co. (EDE) Prices, Dividends, Splits and Trading Volume"
NYNY,"Empire Resorts Inc (NYNY) Prices, Dividends, Splits and Trading Volume"
EIG,"Employers Holdings Inc (EIG) Prices, Dividends, Splits and Trading Volume"
ELX,"Emulex Corp (ELX) Prices, Dividends, Splits and Trading Volume"
ENTA,"Enanta Pharmaceuticals Inc. (ENTA) Prices, Dividends, Splits and Trading Volume"
ECPG,"Encore Capital Group Inc (ECPG) Prices, Dividends, Splits and Trading Volume"
WIRE,"Encore Wire Corp. (WIRE) Prices, Dividends, Splits and Trading Volume"
END,"Endeavour International Corp. Prices, Dividends, Splits and Trading Volume"
ECYT,"Endocyte Inc. (ECYT) Prices, Dividends, Splits and Trading Volume"
ENDP,"Endo International plc (ENDP) Prices, Dividends, Splits and Trading Volume"
ELGX,"Endologix Inc. (ELGX) Prices, Dividends, Splits and Trading Volume"
ENH,"Endurance Specialty Holdings Ltd (ENH) Prices, Dividends, Splits and Trading Volume"
EIGI,"Endurance International Group Holdings Inc. (EIGI) Prices, Dividends, Splits and Trading Volume"
EGN,"Energen Corp. (EGN) Prices, Dividends, Splits and Trading Volume"
ENR,"Energizer Holdings Inc (New) (ENR) Prices, Dividends, Splits and Trading Volume"
ERII,"Energy Recovery Inc. (ERII) Prices, Dividends, Splits and Trading Volume"
EXXI,"Energy XXI Ltd. (EXXI) Prices, Dividends, Splits and Trading Volume"
ENOC,"EnerNOC Inc. (ENOC) Prices, Dividends, Splits and Trading Volume"
ENS,"Enersys (ENS) Prices, Dividends, Splits and Trading Volume"
EGL,"Engility Holdings Inc. (EGL) Prices, Dividends, Splits and Trading Volume"
EBF,"Ennis Inc (EBF) Prices, Dividends, Splits and Trading Volume"
ENPH,"Enphase Energy Inc. (ENPH) Prices, Dividends, Splits and Trading Volume"
NPO,"EnPro Industries Inc (NPO) Prices, Dividends, Splits and Trading Volume"
ENSG,"Ensign Group Inc (ENSG) Prices, Dividends, Splits and Trading Volume"
ESGR,"Enstar Group Limited (ESGR) Prices, Dividends, Splits and Trading Volume"
ENTG,"Entegris Inc. (ENTG) Prices, Dividends, Splits and Trading Volume"
ETM,"Entercom Communications Corp. Cl A (ETM) Prices, Dividends, Splits and Trading Volume"
EBTC,"Enterprise Bancorp Inc. (MA) (EBTC) Prices, Dividends, Splits and Trading Volume"
EFSC,"Enterprise Financial Services Corp (EFSC) Prices, Dividends, Splits and Trading Volume"
EVC,"Entravision Communications Corp. (EVC) Prices, Dividends, Splits and Trading Volume"
ENTR,"Entropic Communications Inc. (ENTR) Prices, Dividends, Splits and Trading Volume"
ENV,"Envestnet (ENV) Prices, Dividends, Splits and Trading Volume"
EVHC,"Envision Healthcare Holdings, Inc. (EVHC) Prices, Dividends, Splits and Trading Volume"
ENZN,"Enzon Pharmaceuticals Inc (ENZN) Prices, Dividends, Splits and Trading Volume"
ENZ,"Enzo Biochem Inc. (ENZ) Prices, Dividends, Splits and Trading Volume"
EPAM,"Epam Systems (EPAM) Prices, Dividends, Splits and Trading Volume"
EPIQ,"EPIQ Systems Inc (EPIQ) Prices, Dividends, Splits and Trading Volume"
EPZM,"Epizyme Inc. (EPZM) Prices, Dividends, Splits and Trading Volume"
PLUS,"ePlus inc. (PLUS) Prices, Dividends, Splits and Trading Volume"
EPL,"EPL Oil & Gas, Inc. (EPL) Prices, Dividends, Splits and Trading Volume"
EQU,"Equal Energy Ltd. (EQU) Prices, Dividends, Splits and Trading Volume"
EQIX,"Equinix Inc (New) (EQIX) Prices, Dividends, Splits and Trading Volume"
ERA,"ERA Group Inc. (ERA) Prices, Dividends, Splits and Trading Volume"
EAC,"Erickson Air-Crane Inc (EAC) Prices, Dividends, Splits and Trading Volume"
ERIE,"Erie Indemnity Co. (ERIE) Prices, Dividends, Splits and Trading Volume"
EROS,"Eros International Plc (Douglas) (EROS) Prices, Dividends, Splits and Trading Volume"
ESBF,"ESB Financial Corporation (ESBF) Prices, Dividends, Splits and Trading Volume"
ESCA,"Escalade Inc. (ESCA) Prices, Dividends, Splits and Trading Volume"
ESE,"ESCO Technologies Inc. (ESE) Prices, Dividends, Splits and Trading Volume"
ESPR,"Esperion Therapeutics Inc. (ESPR) Prices, Dividends, Splits and Trading Volume"
ESSA,"ESSA Bancorp Inc (ESSA) Prices, Dividends, Splits and Trading Volume"
ESNT,"Essent Group Inc (ESNT) Prices, Dividends, Splits and Trading Volume"
ESL,"Esterline Technologies Corp. (ESL) Prices, Dividends, Splits and Trading Volume"
ETH,"Ethan Allen Interiors Inc. (ETH) Prices, Dividends, Splits and Trading Volume"
EEFT,"Euronet Worldwide Inc. (EEFT) Prices, Dividends, Splits and Trading Volume"
EVER,"EverBank Financial Corp (EVER) Prices, Dividends, Splits and Trading Volume"
EVR,"Evercore Partners Inc (EVR) Prices, Dividends, Splits and Trading Volume"
RE,"Everest Re Group Ltd (RE) Prices, Dividends, Splits and Trading Volume"
EVTC,"Evertec Inc. (EVTC) Prices, Dividends, Splits and Trading Volume"
EVRY,"EveryWare Global Inc. (EVRY) Prices, Dividends, Splits and Trading Volume"
EPM,"Evolution Petroleum (EPM) Prices, Dividends, Splits and Trading Volume"
SSP,"Scripps (E.W.) Co (The) (SSP) Prices, Dividends, Splits and Trading Volume"
EXAS,"Exact Sciences Corporation (EXAS) Prices, Dividends, Splits and Trading Volume"
EXAC,"Exactech Inc. (EXAC) Prices, Dividends, Splits and Trading Volume"
EXAM,"ExamWorks Group (EXAM) Prices, Dividends, Splits and Trading Volume"
EXAR,"Exar Corp. (EXAR) Prices, Dividends, Splits and Trading Volume"
XCO,"EXCO Resources (XCO) Prices, Dividends, Splits and Trading Volume"
XLS,"Exelis Inc (XLS) Prices, Dividends, Splits and Trading Volume"
EXEL,"Exelixis Inc. (EXEL) Prices, Dividends, Splits and Trading Volume"
EXLS,"ExlService Holdings Inc. (EXLS) Prices, Dividends, Splits and Trading Volume"
XONE,"The ExOne Company (XONE) Prices, Dividends, Splits and Trading Volume"
EXPO,"Exponent Inc. (EXPO) Prices, Dividends, Splits and Trading Volume"
EXPR,"Express (EXPR) Prices, Dividends, Splits and Trading Volume"
EXH,"Exterran Holdings Inc (EXH) Prices, Dividends, Splits and Trading Volume"
EXTR,"Extreme Networks Inc. (EXTR) Prices, Dividends, Splits and Trading Volume"
EZPW,"EZCORP Inc. (EZPW) Prices, Dividends, Splits and Trading Volume"
FN,"Fabrinet (FN) Prices, Dividends, Splits and Trading Volume"
FDS,"FactSet Research Systems Inc. (FDS) Prices, Dividends, Splits and Trading Volume"
FICO,"Fair Isaac Corp (FICO) Prices, Dividends, Splits and Trading Volume"
FCS,"Fairchild Semiconductor International Inc. (FCS) Prices, Dividends, Splits and Trading Volume"
FRP,"FairPoint Communications Inc. (FRP) Prices, Dividends, Splits and Trading Volume"
FWM,"Fairway Group Holdings Corp. (FWM) Prices, Dividends, Splits and Trading Volume"
DAVE,"Famous Dave's of America Inc. (DAVE) Prices, Dividends, Splits and Trading Volume"
FARM,"Farmer Brothers Company (FARM) Prices, Dividends, Splits and Trading Volume"
FFKT,"Farmers Capital Bank Corporation (FFKT) Prices, Dividends, Splits and Trading Volume"
FARO,"FARO Technologies Inc. (FARO) Prices, Dividends, Splits and Trading Volume"
FBRC,"FBR & Co. (FBRC) Prices, Dividends, Splits and Trading Volume"
FFG,"FBL Financial Group Inc. (FFG) Prices, Dividends, Splits and Trading Volume"
AGM,"Federal Agricultural Mortgage Corp (AGM) Prices, Dividends, Splits and Trading Volume"
FSS,"Federal Signal Corp. (FSS) Prices, Dividends, Splits and Trading Volume"
FDML,"Federal-Mogul Holdings Corp (FDML) Prices, Dividends, Splits and Trading Volume"
FII,"Federated Investors Inc (PA) (FII) Prices, Dividends, Splits and Trading Volume"
FNHC,"Federated National Holding Company (FNHC) Prices, Dividends, Splits and Trading Volume"
FEIC,"FEI Company (FEIC) Prices, Dividends, Splits and Trading Volume"
FHCO,"Female Health Co. (The) (FHCO) Prices, Dividends, Splits and Trading Volume"
FOE,"Ferro Corp. (FOE) Prices, Dividends, Splits and Trading Volume"
FCSC,"Fibrocell Science Inc (FCSC) Prices, Dividends, Splits and Trading Volume"
FGL,"Fidelity & Guaranty Life (FGL) Prices, Dividends, Splits and Trading Volume"
FNF,"Fidelity National Financial Inc (FNF) Prices, Dividends, Splits and Trading Volume"
LION,"Fidelity Southern Corp (LION) Prices, Dividends, Splits and Trading Volume"
FDUS,"Fidus Investment Corp (FDUS) Prices, Dividends, Splits and Trading Volume"
FRGI,"Fiesta Restaurant Group Inc. (FRGI) Prices, Dividends, Splits and Trading Volume"
FSC,"Fifth Street Finance Corp (FSC) Prices, Dividends, Splits and Trading Volume"
FNGN,"Financial Engines Inc (FNGN) Prices, Dividends, Splits and Trading Volume"
FISI,"Financial Institutions Inc. (FISI) Prices, Dividends, Splits and Trading Volume"
FNSR,"Finisar Corporation (FNSR) Prices, Dividends, Splits and Trading Volume"
FINL,"Finish Line Inc. (FINL) Prices, Dividends, Splits and Trading Volume"
FAF,"First American Financial Corp (FAF) Prices, Dividends, Splits and Trading Volume"
FNLC,"First Bancorp Inc (ME) (FNLC) Prices, Dividends, Splits and Trading Volume"
FBP,"First Bancorp (FBP) Prices, Dividends, Splits and Trading Volume"
FBNC,"First Bancorp (NC) (FBNC) Prices, Dividends, Splits and Trading Volume"
FBIZ,"First Business Financial Services Inc. (FBIZ) Prices, Dividends, Splits and Trading Volume"
BUSE,"First Busey Corp (BUSE) Prices, Dividends, Splits and Trading Volume"
FCFS,"First Cash Financial Services Inc. (FCFS) Prices, Dividends, Splits and Trading Volume"
FCNCA,"First Citizens Bancshares Inc. (NC) (FCNCA) Prices, Dividends, Splits and Trading Volume"
FCF,"First Commonwealth Financial Corp. (Indiana PA) (FCF) Prices, Dividends, Splits and Trading Volume"
FCBC,"First Community Bancshares Inc. (NV) (FCBC) Prices, Dividends, Splits and Trading Volume"
FBNK,"First Connecticut Bancorp Inc. (MD) (FBNK) Prices, Dividends, Splits and Trading Volume"
FFBH,"First Federal Bancshares of Arkansas, Inc. (FFBH) Prices, Dividends, Splits and Trading Volume"
FDEF,"First Defiance Financial Corp. (FDEF) Prices, Dividends, Splits and Trading Volume"
FFBC,"First Financial Bancorp (OH) (FFBC) Prices, Dividends, Splits and Trading Volume"
THFF,"First Financial Corp. (IN) (THFF) Prices, Dividends, Splits and Trading Volume"
SCBT,"First Financial Holdings, Inc. (SCBT) Prices, Dividends, Splits and Trading Volume"
FFNW,"First Financial Northwest Inc (FFNW) Prices, Dividends, Splits and Trading Volume"
FFIN,"First Financial Bankshares Inc. (FFIN) Prices, Dividends, Splits and Trading Volume"
FHN,"First Horizon National Corp (FHN) Prices, Dividends, Splits and Trading Volume"
FIBK,"First Interstate BancSystem Inc. (FIBK) Prices, Dividends, Splits and Trading Volume"
FMD,"First Marblehead Corp. (FMD) Prices, Dividends, Splits and Trading Volume"
FRME,"First Merchants Corp. (FRME) Prices, Dividends, Splits and Trading Volume"
FMBI,"First Midwest Bancorp Inc. (Naperville Ill.) (FMBI) Prices, Dividends, Splits and Trading Volume"
BGC,"General Cable Corp. (DE) (BGC) Prices, Dividends, Splits and Trading Volume"
GNCMA,"General Communication Inc. (GNCMA) Prices, Dividends, Splits and Trading Volume"
GFN,"General Finance Corporation General Finance Corporation (GFN) Prices, Dividends, Splits and Trading Volume"
GMO,"General Moly (GMO) Prices, Dividends, Splits and Trading Volume"
GCO,"Genesco Inc. (GCO) Prices, Dividends, Splits and Trading Volume"
GWR,"Genesee & Wyoming Inc. Cl A (GWR) Prices, Dividends, Splits and Trading Volume"
GNE,"Genie Energy Ltd. (GNE) Prices, Dividends, Splits and Trading Volume"
GNMK,"GenMark Diagnostics Inc. (GNMK) Prices, Dividends, Splits and Trading Volume"
GNCA,"Genocea Biosciences Inc (GNCA) Prices, Dividends, Splits and Trading Volume"
GHDX,"Genomic Health Inc. (GHDX) Prices, Dividends, Splits and Trading Volume"
G,"Genpact (G) Prices, Dividends, Splits and Trading Volume"
GNTX,"Gentex Corp. (GNTX) Prices, Dividends, Splits and Trading Volume"
THRM,"Gentherm Inc (THRM) Prices, Dividends, Splits and Trading Volume"
GTIV,"Gentiva Health Services Inc (GTIV) Prices, Dividends, Splits and Trading Volume"
GEOS,"Geospace Technologies Corporation (GEOS) Prices, Dividends, Splits and Trading Volume"
GERN,"Geron Corp. (GERN) Prices, Dividends, Splits and Trading Volume"
GABC,"German American Bancorp Inc (GABC) Prices, Dividends, Splits and Trading Volume"
GFIG,"GFI Group Inc. (GFIG) Prices, Dividends, Splits and Trading Volume"
ROCK,"Gibraltar Industries Inc. (ROCK) Prices, Dividends, Splits and Trading Volume"
GIMO,"Gigamon (GIMO) Prices, Dividends, Splits and Trading Volume"
GBCI,"Glacier Bancorp Inc. (GBCI) Prices, Dividends, Splits and Trading Volume"
GLAD,"Gladstone Capital Corp (GLAD) Prices, Dividends, Splits and Trading Volume"
GAIN,"Gladstone Investment Corp (GAIN) Prices, Dividends, Splits and Trading Volume"
GLT,"PH Glatfelter Co (GLT) Prices, Dividends, Splits and Trading Volume"
BRSS,"Global Brass & Copper Holdings Inc (BRSS) Prices, Dividends, Splits and Trading Volume"
GCA,"Global Cash Access Holdings (GCA) Prices, Dividends, Splits and Trading Volume"
ENT,"Global Eagle Entertainment Inc.. (ENT) Prices, Dividends, Splits and Trading Volume"
GBLI,"Global Indemnity plc (GBLI) Prices, Dividends, Splits and Trading Volume"
GPN,"Global Payments Inc. (GPN) Prices, Dividends, Splits and Trading Volume"
GLPW,"Global Power Equipment Group Inc. (GLPW) Prices, Dividends, Splits and Trading Volume"
GSOL,"Global Sources Ltd. (GSOL) Prices, Dividends, Splits and Trading Volume"
GSAT,"Globalstar Inc (GSAT) Prices, Dividends, Splits and Trading Volume"
GSM,"Ferroglobe PLC (GSM) Prices, Dividends, Splits and Trading Volume"
GMED,"Globus Medical (GMED) Prices, Dividends, Splits and Trading Volume"
GLUU,"Glu Mobile Inc. (GLUU) Prices, Dividends, Splits and Trading Volume"
GNC,"GNC Holdings Inc (GNC) Prices, Dividends, Splits and Trading Volume"
GLNG,"Golar LNG Ltd (GLNG) Prices, Dividends, Splits and Trading Volume"
GOGO,"Gogo Inc. (GOGO) Prices, Dividends, Splits and Trading Volume"
GORO,"Gold Resource Corp (GORO) Prices, Dividends, Splits and Trading Volume"
GBDC,"Golub Capital BDC Inc (GBDC) Prices, Dividends, Splits and Trading Volume"
GDP,"Goodrich Petroleum Corp. (GDP) Prices, Dividends, Splits and Trading Volume"
GMAN,"Gordmans Stores Inc (GMAN) Prices, Dividends, Splits and Trading Volume"
GRC,"Gorman-Rupp Co. (GRC) Prices, Dividends, Splits and Trading Volume"
GGG,"Graco Inc. (GGG) Prices, Dividends, Splits and Trading Volume"
